Off CD,Fo Name,Auth No,P/L Eff Dt,P/L exp Dt,Permit Status,Allotment Number,Allotment Name,Lvsk #,Lvsk Kind,Pd Beg Dt,Pd End Dt,Type Use,PL %,Aums
LLCAC09000,HOLLISTER FO,0404365,06/01/2010,05/31/2020,,04365,CALL MOUNTAIN,1,CATTLE,3/1/2010,2/28/2011,CUSTODIAL,100,3
LLCAC09000,HOLLISTER FO,0404366,06/03/2011,06/02/2021,,04366,MCCULLOUGH,1,CATTLE,3/1/2011,2/28/2012,CUSTODIAL,100,8
LLCAC09000,HOLLISTER FO,0404367,10/01/2008,09/30/2018,,04367,RAIL CATTLE CO,2,CATTLE,3/1/1990,2/28/1991,CUSTODIAL,100,15
LLCAC09000,HOLLISTER FO,0404370,10/20/2014,09/09/2016,,04370,ALCALDE CANYON,4,CATTLE,3/1/1990,2/28/1991,CUSTODIAL,100,40
LLCAC09000,HOLLISTER FO,0404370,10/20/2014,09/09/2016,,04371,JUNIPER RIDGE,4,CATTLE,3/1/1990,2/28/1991,CUSTODIAL,100,43
LLCAC09000,HOLLISTER FO,0404373,10/01/2008,09/30/2018,,04373,ROTH,5,CATTLE,3/1/1990,2/28/1991,CUSTODIAL,100,56
LLCAC09000,HOLLISTER FO,0404375,11/01/2011,10/31/2021,,04375,DOSADOS CANYON,516,SHEEP,3/1/1990,4/30/1990,CUSTODIAL,100,207
LLCAC09000,HOLLISTER FO,0404375,11/01/2011,10/31/2021,,04375,DOSADOS CANYON,516,SHEEP,1/1/1991,2/28/1991,CUSTODIAL,100,207
LLCAC09000,HOLLISTER FO,0404379,02/27/2015,12/31/2016,,04359,QUARTER CIRCLE A-1,13,CATTLE,3/1/1990,2/28/1991,CUSTODIAL,100,155
LLCAC09000,HOLLISTER FO,0404379,02/27/2015,12/31/2016,,04379,UPPER LOS GATOS CRK.,280,YRLING CATTLE,1/1/1991,2/28/1991,CUSTODIAL,74,414
LLCAC09000,HOLLISTER FO,0404379,02/27/2015,12/31/2016,,04379,UPPER LOS GATOS CRK.,280,YRLING CATTLE,3/1/1990,5/31/1990,CUSTODIAL,74,622
LLCAC09000,HOLLISTER FO,0404380,11/01/2011,10/31/2021,,04380,"SQUIRE, JOHN",46,CATTLE,3/1/1990,2/28/1991,CUSTODIAL,100,541
LLCAC09000,HOLLISTER FO,0404385,10/01/2008,09/30/2018,,04385,MORENO GULCH,475,SHEEP,3/1/1990,4/30/1990,CUSTODIAL,100,191
LLCAC09000,HOLLISTER FO,0404385,10/01/2008,09/30/2018,,04385,MORENO GULCH,475,SHEEP,1/1/1991,2/28/1991,CUSTODIAL,100,190
LLCAC09000,HOLLISTER FO,0404386,02/25/2015,12/31/2017,,04386,PANOCHE HILLS,725,SHEEP,1/1/1991,2/28/1991,CUSTODIAL,100,290
LLCAC09000,HOLLISTER FO,0404386,02/25/2015,12/31/2017,,04386,PANOCHE HILLS,725,SHEEP,3/1/1990,4/30/1990,CUSTODIAL,100,290
LLCAC09000,HOLLISTER FO,0404389,10/01/2008,09/30/2018,,04389,THOMASON,3,CATTLE,3/1/1991,2/28/1992,CUSTODIAL,100,32
LLCAC09000,HOLLISTER FO,0404398,08/24/2012,11/30/2013,,04398,EL ADOBE,14,CATTLE,3/1/1990,5/31/1990,CUSTODIAL,100,40
LLCAC09000,HOLLISTER FO,0404398,08/24/2012,11/30/2013,,04398,EL ADOBE,14,CATTLE,12/1/1990,2/28/1991,CUSTODIAL,100,40
LLCAC09000,HOLLISTER FO,0404399,10/24/2013,10/23/2023,,04399,ADOBE RANCH,15,CATTLE,12/1/2011,2/28/2012,CUSTODIAL,100,41
LLCAC09000,HOLLISTER FO,0404399,10/24/2013,10/23/2023,,04399,ADOBE RANCH,15,CATTLE,3/1/2012,5/31/2012,CUSTODIAL,100,41
LLCAC09000,HOLLISTER FO,0404401,10/01/2008,09/30/2018,,04401,WILLIAMSON,21,CATTLE,3/1/1990,8/15/1990,CUSTODIAL,100,116
LLCAC09000,HOLLISTER FO,0404401,10/01/2008,09/30/2018,,04401,WILLIAMSON,21,CATTLE,2/15/1991,2/28/1991,CUSTODIAL,100,10
LLCAC09000,HOLLISTER FO,0404404,01/04/2016,12/01/2016,,04404,EAST LITTLE PANOCHE,875,SHEEP,1/1/1995,2/28/1995,CUSTODIAL,100,350
LLCAC09000,HOLLISTER FO,0404404,01/04/2016,12/01/2016,,04404,EAST LITTLE PANOCHE,875,SHEEP,3/1/1995,4/30/1995,CUSTODIAL,100,350
LLCAC09000,HOLLISTER FO,0404406,10/01/2009,09/30/2018,,04361,WOOD,4,SHEEP,3/1/2010,2/28/2011,CUSTODIAL,100,10
LLCAC09000,HOLLISTER FO,0404406,10/01/2009,09/30/2018,,04406,ZWANG,4,CATTLE,3/1/1992,2/28/1993,CUSTODIAL,100,40
LLCAC09000,HOLLISTER FO,0404406,10/01/2009,09/30/2018,,04447,CAL-WEST,3,CATTLE,3/1/2003,2/28/2004,CUSTODIAL,100,25
LLCAC09000,HOLLISTER FO,0404406,10/01/2009,09/30/2018,,04449,WHITE HOUSE RANCH,3,CATTLE,3/1/2003,2/28/2004,CUSTODIAL,100,29
LLCAC09000,HOLLISTER FO,0404407,01/04/2016,10/31/2019,,04407,MERCY,3,CATTLE,3/1/1990,2/28/1991,CUSTODIAL,100,32
LLCAC09000,HOLLISTER FO,0404410,10/01/2007,09/30/2017,,04409,BAR B RANCH,11,YRLING CATTLE,3/1/2002,2/28/2003,CUSTODIAL,100,132
LLCAC09000,HOLLISTER FO,0404410,10/01/2007,09/30/2017,,04410,HERNANDEZ RANCH,14,YRLING CATTLE,3/1/2002,2/28/2003,CUSTODIAL,100,159
LLCAC09000,HOLLISTER FO,0404411,09/04/2014,07/31/2019,,04411,ASHURST RANCH,32,YRLING CATTLE,12/1/2006,5/31/2007,CUSTODIAL,100,192
LLCAC09000,HOLLISTER FO,0404411,09/04/2014,07/31/2019,,04411,ASHURST RANCH,302,YRLING CATTLE,1/1/2007,4/30/2007,CUSTODIAL,100,1208
LLCAC09000,HOLLISTER FO,0404411,09/04/2014,07/31/2019,,04411,ASHURST RANCH,162,YRLING CATTLE,1/1/2007,4/30/2007,CUSTODIAL,100,645
LLCAC09000,HOLLISTER FO,0404411,09/04/2014,07/31/2019,,04411,ASHURST RANCH,9,YRLING CATTLE,12/1/2006,5/31/2007,CUSTODIAL,100,59
LLCAC09000,HOLLISTER FO,0404412,11/01/2011,10/31/2021,,04412,ALCALDE RANCH,47,CATTLE,3/1/1993,2/28/1994,CUSTODIAL,100,564
LLCAC09000,HOLLISTER FO,0404413,10/13/2010,10/12/2020,,04413,ECHO CANYON,25,CATTLE,3/1/1990,2/28/1991,CUSTODIAL,100,308
LLCAC09000,HOLLISTER FO,0404414,06/01/2013,05/31/2023,,04414,CANTUA RANCH,620,YRLING CATTLE,12/1/1990,2/28/1991,CUSTODIAL,100,1791
LLCAC09000,HOLLISTER FO,0404414,06/01/2013,05/31/2023,,04414,CANTUA RANCH,620,YRLING CATTLE,3/1/1990,4/30/1990,CUSTODIAL,100,1248
LLCAC09000,HOLLISTER FO,0404419,10/01/2008,09/30/2018,,04419,WALKER PEAK,1,CATTLE,3/1/1991,2/28/1992,CUSTODIAL,100,9
LLCAC09000,HOLLISTER FO,0404424,10/01/2006,09/30/2016,,04424,LOS BANOS RANCH,6,CATTLE,3/1/1990,2/28/1991,CUSTODIAL,100,70
LLCAC09000,HOLLISTER FO,0404426,09/04/2014,07/31/2019,,04426,SILVER CREEK,1660,YRLING CATTLE,1/1/2007,4/30/2007,CUSTODIAL,99,6477
LLCAC09000,HOLLISTER FO,0404429,10/01/2008,09/30/2018,,04429,MINE CANYON,7,HORSE,3/1/1990,2/28/1991,CUSTODIAL,100,84
LLCAC09000,HOLLISTER FO,0404431,07/31/2012,06/30/2022,,04431,ARDANS BROS,12,CATTLE,3/1/1990,2/28/1991,CUSTODIAL,100,153
LLCAC09000,HOLLISTER FO,0404435,10/01/2007,09/30/2017,,04435,BOEKENOOGEN,2,CATTLE,3/1/1990,2/28/1991,CUSTODIAL,100,21
LLCAC09000,HOLLISTER FO,0404444,03/15/2012,03/14/2022,,04444,MINE CREEK,16,CATTLE,3/1/1990,2/28/1991,CUSTODIAL,100,190
LLCAC09000,HOLLISTER FO,0404458,11/01/2011,10/31/2021,,04458,GORHAM RANCH,145,CATTLE,1/1/2008,4/30/2008,CUSTODIAL,100,577
LLCAC09000,HOLLISTER FO,0404458,11/01/2011,10/31/2021,,04458,GORHAM RANCH,41,CATTLE,1/1/2008,4/30/2008,CUSTODIAL,100,161
LLCAC09000,HOLLISTER FO,0404458,11/01/2011,10/31/2021,,04458,GORHAM RANCH,80,CATTLE,1/1/2008,4/30/2008,CUSTODIAL,100,317
LLCAC09000,HOLLISTER FO,0404461,10/01/2008,09/30/2018,,04461,CASTLE MOUNTAIN,4,CATTLE,3/1/1997,2/28/1998,CUSTODIAL,100,47
LLCAC09000,HOLLISTER FO,0404462,11/01/2011,10/31/2021,,04462,MANNING,51,SHEEP,3/1/2001,2/28/2002,CUSTODIAL,100,121
LLCAC09000,HOLLISTER FO,0404465,10/01/2007,09/30/2012,,04433,MUELLER,6,CATTLE,3/1/2003,2/28/2004,CUSTODIAL,100,70
LLCAC09000,HOLLISTER FO,0404466,01/21/2014,01/20/2024,,04465,BUCKS PEAK,13,CATTLE,3/1/2004,2/28/2005,CUSTODIAL,100,153
LLCAD05000,RIDGECREST FO,0403449,03/01/2009,02/28/2019,,05005,CANTIL COMMON,,SHEEP,3/1/2008,6/3/2008,EPHEMERAL,100,
LLCAD05000,RIDGECREST FO,0403450,03/01/2009,02/28/2019,,05051,WARREN,1000,SHEEP,3/1/2012,2/28/2013,CUSTODIAL,100,55
LLCAD05000,RIDGECREST FO,0403460,03/20/2009,02/28/2019,,05005,CANTIL COMMON,,SHEEP,3/1/2008,6/1/2008,EPHEMERAL,100,
LLCAD05000,RIDGECREST FO,0403461,03/20/2009,02/28/2019,,05055,SPANGLER HILLS,,SHEEP,3/1/2008,6/1/2008,EPHEMERAL,100,
LLCAD05000,RIDGECREST FO,0403465,04/01/2009,02/28/2019,,05052,ANTELOPE VALLEY,,SHEEP,3/1/2008,6/1/2008,EPHEMERAL,100,
LLCAD05000,RIDGECREST FO,0403466,04/01/2009,02/28/2019,,05005,CANTIL COMMON,,SHEEP,3/1/2008,6/2/2008,EPHEMERAL,100,
LLCAD05000,RIDGECREST FO,0403525,03/01/2008,02/28/2018,,05011,OLANCHA COMMON,200,CATTLE,4/1/2008,6/30/2008,ACTIVE,100,598
LLCAD05000,RIDGECREST FO,0403538,03/01/2010,02/28/2019,FLPMA 402(C)(2)/APPROP ACT,00075,WOOLSTALF CREEK,44,CATTLE,2/1/2010,5/15/2010,ACTIVE,100,150
LLCAD05000,RIDGECREST FO,0403538,03/01/2010,02/28/2019,FLPMA 402(C)(2)/APPROP ACT,05002,KELSO PEAK,11,CATTLE,3/1/2010,2/28/2011,ACTIVE,100,132
LLCAD05000,RIDGECREST FO,0403538,03/01/2010,02/28/2019,FLPMA 402(C)(2)/APPROP ACT,05002,KELSO PEAK,44,CATTLE,3/16/2011,5/31/2011,ACTIVE,100,111
LLCAD05000,RIDGECREST FO,0403835,12/18/2012,02/28/2018,,05061,LAST CHANCE,33,CATTLE,3/1/1999,2/28/2000,ACTIVE,100,396
LLCAD05000,RIDGECREST FO,0403872,07/22/2013,02/28/2018,DECISION-STAYED,05008,RUDNICK COMMON,738,CATTLE,9/1/2015,2/28/2016,ACTIVE,100,4392
LLCAD05000,RIDGECREST FO,0403872,07/22/2013,02/28/2018,DECISION-STAYED,05008,RUDNICK COMMON,739,CATTLE,3/1/2015,8/31/2015,ACTIVE,100,4470
LLCAD05000,RIDGECREST FO,0403920,03/01/2014,02/28/2024,,05012,LACEY-CACTUS-MCCLOUD,200,CATTLE,3/1/2015,3/31/2015,ACTIVE,100,204
LLCAD05000,RIDGECREST FO,0403920,03/01/2014,02/28/2024,,05012,LACEY-CACTUS-MCCLOUD,200,CATTLE,12/2/2014,2/28/2015,ACTIVE,100,585
LLCAD05000,RIDGECREST FO,0403938,02/01/2014,02/28/2023,,05060,WHITEWOLF,55,CATTLE,9/15/1997,2/28/1998,ACTIVE,100,302
LLCAD05000,RIDGECREST FO,0403976,03/01/2013,02/28/2018,,05006,HANSEN COMMON,,SHEEP,3/1/2014,5/31/2014,EPHEMERAL,100,
LLCAD05000,RIDGECREST FO,0403983,03/01/2014,02/28/2019,,05009,TUNAWEE,3000,SHEEP,3/1/2014,5/31/2014,ACTIVE,90,1633
LLCAD05000,RIDGECREST FO,0406506,03/01/2008,02/28/2018,,05005,CANTIL COMMON,,SHEEP,3/1/2008,6/1/2008,EPHEMERAL,100,
LLCAD05000,RIDGECREST FO,0406508,03/01/2008,02/28/2018,,05005,CANTIL COMMON,,SHEEP,3/1/2008,6/1/2008,EPHEMERAL,100,
LLCAD05000,RIDGECREST FO,0406510,03/01/2008,02/28/2018,,05005,CANTIL COMMON,,SHEEP,3/1/2008,6/1/2008,EPHEMERAL,100,
LLCAD05000,RIDGECREST FO,0406510,03/01/2008,02/28/2018,,05009,TUNAWEE,2000,SHEEP,3/1/2010,6/1/2010,ACTIVE,100,1223
LLCAD05000,RIDGECREST FO,0406512,03/01/2008,02/28/2018,,05005,CANTIL COMMON,,SHEEP,3/1/2008,6/1/2008,EPHEMERAL,100,
LLCAD05000,RIDGECREST FO,0406515,03/01/2008,02/28/2018,,05005,CANTIL COMMON,,SHEEP,3/1/2008,6/1/2008,EPHEMERAL,100,
LLCAD05000,RIDGECREST FO,0406517,03/01/2008,02/28/2018,,05005,CANTIL COMMON,,SHEEP,3/1/2008,6/1/2008,EPHEMERAL,100,
LLCAD05000,RIDGECREST FO,0406521,03/01/2008,02/28/2018,,05007,MONOLITH CANTIL,,SHEEP,3/1/2008,6/1/2008,EPHEMERAL,100,
LLCAD05000,RIDGECREST FO,0406521,03/01/2008,02/28/2018,,05057,BORON SHEEP,850,SHEEP,4/19/2010,6/1/2010,EPHEMERAL,58,143
LLCAD05000,RIDGECREST FO,0406522,01/01/2009,02/28/2018,,05006,HANSEN COMMON,35,CATTLE,12/1/2008,9/30/2009,ACTIVE,100,350
LLCAD05000,RIDGECREST FO,0406527,01/12/2009,02/28/2018,,05009,TUNAWEE,608,CATTLE,3/1/1990,5/31/1990,ACTIVE,90,1655
LLCAD05000,RIDGECREST FO,0406527,01/12/2009,02/28/2018,,05009,TUNAWEE,3040,SHEEP,3/1/2008,5/31/2008,ACTIVE,90,1655
LLCAD05000,RIDGECREST FO,0406527,01/12/2009,02/28/2018,,05009,TUNAWEE,608,CATTLE,2/16/1991,2/28/1991,ACTIVE,90,234
LLCAD05000,RIDGECREST FO,0406531,03/01/2008,02/28/2018,,05008,RUDNICK COMMON,5,CATTLE,3/1/2008,2/28/2009,ACTIVE,100,60
LLCAD05000,RIDGECREST FO,0406532,01/01/2009,02/28/2018,,05013,HUNTER MT LEE FLAT,1,CATTLE,11/20/1998,2/28/1999,CUSTODIAL,100,5
LLCAD05000,RIDGECREST FO,0406532,01/01/2009,02/28/2018,,05013,HUNTER MT LEE FLAT,1,CATTLE,3/1/1999,6/30/1999,CUSTODIAL,100,5
LLCAD05000,RIDGECREST FO,0406550,03/01/2008,02/28/2018,,05050,BISSELL,,SHEEP,3/1/2008,6/1/2008,EPHEMERAL,100,
LLCAD05000,RIDGECREST FO,0406556,03/01/2000,02/28/2010,,05056,PILOT KNOB,,CATTLE,3/1/1999,2/28/2000,EPHEMERAL,100,
LLCAD05000,RIDGECREST FO,0406557,03/01/2008,02/28/2018,,05057,BORON SHEEP,,SHEEP,3/1/2008,6/1/2008,EPHEMERAL,100,
LLCAD05000,RIDGECREST FO,0406559,01/12/2009,02/28/2018,,00090,WHITE SAGE,101,CATTLE,4/1/2003,9/30/2003,ACTIVE,100,608
LLCAD05000,RIDGECREST FO,0406559,01/12/2009,02/28/2018,,05059,OASIS RANCH,110,CATTLE,7/1/2008,12/31/2008,ACTIVE,100,665
LLCAD05000,RIDGECREST FO,0406562,03/01/2008,02/28/2018,,05062,DEEP SPRINGS VALLEY,104,CATTLE,3/1/2008,2/28/2009,ACTIVE,100,1248
LLCAD05000,RIDGECREST FO,0406565,03/01/2008,02/28/2018,,05001,EUREKA VALLEY,,CATTLE,4/1/2008,10/31/2008,EPHEMERAL,100,
LLCAD05000,RIDGECREST FO,0406565,03/01/2008,02/28/2018,,05063,SOUTH OASIS,39,CATTLE,3/1/2008,2/28/2009,ACTIVE,98,459
LLCAD06000,PALM SPRGS-SO COAST FO,0403350,01/31/2008,01/30/2018,,06001,RICE VALLEY,,SHEEP,3/1/2007,2/28/2008,EPHEMERAL,100,
LLCAD06000,PALM SPRGS-SO COAST FO,0406609,03/01/2002,02/28/2012,,06009,BEAUTY MOUNTAIN,121,CATTLE,3/1/2004,2/28/2005,ACTIVE,100,1452
LLCAD06000,PALM SPRGS-SO COAST FO,0406612,06/30/2011,02/28/2021,,07024,HAUSER MOUNTAIN,11,CATTLE,11/1/2011,4/30/2012,ACTIVE,100,66
LLCAD06000,PALM SPRGS-SO COAST FO,0406614,03/01/2002,02/28/2012,,07035,OTAY MOUNTAIN,66,CATTLE,3/1/2002,4/30/2002,ACTIVE,100,132
LLCAD06000,PALM SPRGS-SO COAST FO,0406614,03/01/2002,02/28/2012,,07035,OTAY MOUNTAIN,66,CATTLE,2/1/2003,2/28/2003,ACTIVE,100,61
LLCAD06000,PALM SPRGS-SO COAST FO,0406617,03/01/2004,02/28/2014,,07012,CLOVER FLAT,59,CATTLE,3/1/2002,2/28/2003,ACTIVE,100,708
LLCAD06000,PALM SPRGS-SO COAST FO,0406640,03/01/2000,02/28/2010,,16040,STEELE PEAK,660,SHEEP,3/15/1999,6/14/1999,ACTIVE,33,132
LLCAD08000,BARSTOW FO,0403222,08/17/2007,08/16/2017,,08005,ORD MOUNTAIN,30,CATTLE,3/1/2014,2/28/2015,ACTIVE,96,346
LLCAD08000,BARSTOW FO,0403222,08/17/2007,08/16/2017,,08005,ORD MOUNTAIN,8,HORSE,3/1/2007,2/28/2008,ACTIVE,96,92
LLCAD08000,BARSTOW FO,0403223,08/17/2007,08/16/2017,,08001,VALLEY WELL,2,HORSE,3/1/2009,2/28/2010,ACTIVE,100,24
LLCAD08000,BARSTOW FO,0403532,05/04/2010,10/30/2017,,08000,PAHRUMP VALLEY,118,CATTLE,2/1/2013,2/28/2013,ACTIVE,100,109
LLCAD08000,BARSTOW FO,0403532,05/04/2010,10/30/2017,,08000,PAHRUMP VALLEY,118,CATTLE,3/1/2013,4/30/2013,ACTIVE,100,237
LLCAD08000,BARSTOW FO,0406803,08/17/2007,08/16/2017,,08003,RATTLESNAKE CANYON,4,HORSE,3/1/2012,2/28/2013,ACTIVE,100,48
LLCAD08000,BARSTOW FO,0406803,08/17/2007,08/16/2017,,08003,RATTLESNAKE CANYON,83,CATTLE,3/1/2012,2/28/2013,ACTIVE,100,996
LLCAD08000,BARSTOW FO,0406803,08/17/2007,08/16/2017,,08015,RATTLESNAKE UNIT,10,CATTLE,3/1/2012,2/28/2013,ACTIVE,100,120
LLCAD08000,BARSTOW FO,0406807,10/24/2007,10/23/2017,,08010,STODDARD MOUNTAIN,800,SHEEP,3/1/2005,6/1/2005,EPHEMERAL,100,489
LLCAD08000,BARSTOW FO,0406811,10/24/2007,10/23/2017,,08011,SHADOW MTN,1400,SHEEP,3/1/2009,6/1/2009,EPHEMERAL,100,856
LLCAD08000,BARSTOW FO,0406852,12/19/2007,12/18/2017,,08013,ROUND MOUNTAIN,221,CATTLE,3/1/2012,3/31/2012,ACTIVE,100,225
LLCAD08000,BARSTOW FO,0406852,12/19/2007,12/18/2017,,08013,ROUND MOUNTAIN,221,CATTLE,12/1/2011,2/28/2012,ACTIVE,100,654
LLCAD09000,NEEDLES FIELD OFFICE,0400018,10/01/2004,09/30/2014,FLPMA 402(C)(2)/APPROP ACT,09008,KESSLER SPRINGS,668,CATTLE,3/1/2002,2/28/2003,ACTIVE,13,1042
LLCAD09000,NEEDLES FIELD OFFICE,0400049,03/01/2007,02/28/2017,FLPMA 402(C)(2)/APPROP ACT,09000,VALLEY VIEW,35,CATTLE,3/1/2005,2/28/2006,ACTIVE,100,420
LLCAD09000,NEEDLES FIELD OFFICE,0406907,08/26/2013,08/25/2023,,09007,HORSETHIEF SPRINGS,202,CATTLE,3/1/2013,2/28/2014,ACTIVE,100,2424
LLCAD09000,NEEDLES FIELD OFFICE,0406915,01/14/2015,08/13/2022,FLPMA 402(C)(2)/APPROP ACT,09003,CLARK MOUNTAIN,53,CATTLE,3/1/2014,2/28/2015,ACTIVE,100,636
LLCAD09000,NEEDLES FIELD OFFICE,0406976,10/01/2007,02/28/2017,FLPMA 402(C)(2)/APPROP ACT,09076,LAZY DAISY,266,CATTLE,3/1/2012,2/28/2013,ACTIVE,100,3192
LLCAN02000,ALTURAS FO,0400004,03/01/2007,02/28/2017,,00300,NORTH ASH VALLEY,361,CATTLE,5/1/2007,9/30/2007,ACTIVE,90,1634
LLCAN02000,ALTURAS FO,0400019,04/01/2011,02/28/2021,,01413,ARCHGATE,50,CATTLE,4/15/2012,8/20/2012,ACTIVE,100,210
LLCAN02000,ALTURAS FO,0400025,03/01/2013,02/28/2023,FLPMA 402(C)(2)/APPROP ACT,10112,SOUTH GRAVES,418,CATTLE,5/1/2003,8/31/2003,ACTIVE,88,1487
LLCAN02000,ALTURAS FO,0400043,03/01/2016,02/28/2026,FLPMA 402(C)(2)/APPROP ACT,00310,TULE MOUNTAIN,671,CATTLE,5/1/2006,9/30/2006,ACTIVE,89,3004
LLCAN02000,ALTURAS FO,0400063,05/01/2013,11/01/2015,,00313,DEEP CANYON,50,CATTLE,4/16/1990,9/15/1990,ACTIVE,34,86
LLCAN02000,ALTURAS FO,0400065,03/01/2016,02/28/2026,FLPMA 402(C)(2)/APPROP ACT,00310,TULE MOUNTAIN,757,CATTLE,5/1/2006,9/30/2006,ACTIVE,89,3389
LLCAN02000,ALTURAS FO,0400067,03/01/2013,02/28/2023,,01312,MODOC GULCH,118,CATTLE,5/15/2013,8/15/2013,ACTIVE,100,361
LLCAN02000,ALTURAS FO,0402300,03/01/2010,02/28/2020,HOLD,00235,BARROWS,16,CATTLE,4/20/2010,6/30/2010,ACTIVE,100,38
LLCAN02000,ALTURAS FO,0402302,10/20/2015,12/31/2020,FLPMA 402(C)(2)/APPROP ACT,00109,PORTUGUESE FLAT,162,CATTLE,4/16/2003,5/31/2003,ACTIVE,100,245
LLCAN02000,ALTURAS FO,0402302,10/20/2015,12/31/2020,FLPMA 402(C)(2)/APPROP ACT,00127,BLACKS CANYON RIM,13,CATTLE,5/16/2003,9/30/2003,ACTIVE,100,59
LLCAN02000,ALTURAS FO,0402309,03/01/2007,02/28/2017,,10103,POLSON,8,CATTLE,5/16/2007,6/15/2007,ACTIVE,100,8
LLCAN02000,ALTURAS FO,0402310,03/01/2007,02/28/2017,,00203,CHASE VALLEY,19,CATTLE,4/16/2007,5/15/2007,ACTIVE,100,19
LLCAN02000,ALTURAS FO,0402310,03/01/2007,02/28/2017,,00204,CLARK,4,CATTLE,5/1/2007,7/31/2007,ACTIVE,100,12
LLCAN02000,ALTURAS FO,0402317,03/01/2016,02/28/2026,FLPMA 402(C)(2)/APPROP ACT,00310,TULE MOUNTAIN,583,SHEEP,7/1/2006,9/30/2006,ACTIVE,100,353
LLCAN02000,ALTURAS FO,0402318,03/01/2007,02/28/2017,,00324,DRY VALLEY,113,CATTLE,4/16/2007,9/30/2007,ACTIVE,44,275
LLCAN02000,ALTURAS FO,0402319,03/01/2007,02/28/2017,,00109,PORTUGUESE FLAT,184,CATTLE,5/1/2003,6/15/2003,ACTIVE,100,278
LLCAN02000,ALTURAS FO,0402320,03/01/2007,02/28/2017,,00137,NORTH TABLELANDS,432,CATTLE,6/23/2007,6/30/2007,ACTIVE,100,114
LLCAN02000,ALTURAS FO,0402320,03/01/2007,02/28/2017,,00137,NORTH TABLELANDS,929,CATTLE,6/1/2007,6/22/2007,ACTIVE,100,672
LLCAN02000,ALTURAS FO,0402320,03/01/2007,02/28/2017,,00137,NORTH TABLELANDS,50,CATTLE,7/1/2007,10/31/2007,ACTIVE,100,202
LLCAN02000,ALTURAS FO,0402320,03/01/2007,02/28/2017,,00137,NORTH TABLELANDS,929,CATTLE,6/1/2007,6/22/2007,ACTIVE,100,672
LLCAN02000,ALTURAS FO,0402320,03/01/2007,02/28/2017,,00137,NORTH TABLELANDS,50,CATTLE,7/1/2007,10/31/2007,ACTIVE,100,202
LLCAN02000,ALTURAS FO,0402320,03/01/2007,02/28/2017,,00137,NORTH TABLELANDS,929,CATTLE,4/16/2007,5/31/2007,ACTIVE,100,1405
LLCAN02000,ALTURAS FO,0402324,03/01/2007,02/28/2017,,00306,DRY COW,267,CATTLE,5/16/2007,9/20/2007,ACTIVE,82,921
LLCAN02000,ALTURAS FO,0402324,03/01/2007,02/28/2017,,00309,CLARKS VALLEY,6,CATTLE,5/1/2007,9/30/2007,ACTIVE,100,30
LLCAN02000,ALTURAS FO,0402324,03/01/2007,02/28/2017,,00312,WARM SPRINGS,15,HORSE,4/16/2007,8/15/2007,ACTIVE,42,25
LLCAN02000,ALTURAS FO,0402324,03/01/2007,02/28/2017,,00325,SOUTH FORK,261,CATTLE,5/1/2007,9/15/2007,ACTIVE,80,947
LLCAN02000,ALTURAS FO,0402324,03/01/2007,02/28/2017,,10123,RIMROCK,282,CATTLE,4/10/2007,5/10/2007,ACTIVE,100,287
LLCAN02000,ALTURAS FO,0402326,02/28/2008,03/01/2017,,00327,FLOURNOY INDIVIDUAL,56,CATTLE,4/16/2007,9/15/2007,ACTIVE,25,70
LLCAN02000,ALTURAS FO,0402327,03/01/2010,02/28/2020,,00101,SOUTH TABLELANDS,656,CATTLE,4/16/2010,6/30/2010,ACTIVE,100,1639
LLCAN02000,ALTURAS FO,0402327,03/01/2010,02/28/2020,,10114,WEST FIELD,30,CATTLE,4/16/2010,6/30/2010,ACTIVE,38,28
LLCAN02000,ALTURAS FO,0402327,03/01/2010,02/28/2020,,10115,EAST FIELD,656,CATTLE,6/1/2010,6/20/2010,ACTIVE,88,380
LLCAN02000,ALTURAS FO,0402328,03/01/2007,02/28/2017,,10116,GARDNER #1,9,CATTLE,6/1/2007,8/15/2007,ACTIVE,100,22
LLCAN02000,ALTURAS FO,0402329,03/01/2007,02/28/2017,,00210,TURNER CANYON,34,CATTLE,4/1/2007,5/15/2007,ACTIVE,100,50
LLCAN02000,ALTURAS FO,0402331,03/01/2008,02/28/2018,FLPMA 402(C)(2)/APPROP ACT,10102,MENG,4,CATTLE,5/16/2013,6/15/2013,ACTIVE,100,4
LLCAN02000,ALTURAS FO,0402334,03/01/2007,02/28/2017,,00314,HALL FIELD,36,CATTLE,5/16/2007,9/15/2007,ACTIVE,65,95
LLCAN02000,ALTURAS FO,0402335,03/01/2007,02/28/2017,,10120,HAGGE,11,CATTLE,4/1/2007,6/30/2007,ACTIVE,100,33
LLCAN02000,ALTURAS FO,0402339,03/01/2007,02/28/2017,,00215,AVERY,18,CATTLE,5/1/2007,5/31/2007,ACTIVE,100,18
LLCAN02000,ALTURAS FO,0402340,03/01/2013,12/31/2016,FLPMA 402(C)(2)/APPROP ACT,00216,MAJOR,49,CATTLE,4/16/2013,5/30/2013,ACTIVE,100,72
LLCAN02000,ALTURAS FO,0402341,03/01/2007,02/28/2017,,00217,SOUTH JUNIPER,64,CATTLE,5/1/2007,5/15/2007,ACTIVE,100,32
LLCAN02000,ALTURAS FO,0402342,03/01/2007,02/28/2017,,10121,HUGHES,50,CATTLE,4/1/2007,5/15/2007,ACTIVE,21,16
