Adm State,Admin Office,Field Office,Allotment Number,Allotment Name,Available For Grazing,Grazing Decision,Public Acres,Amp Text,Amp Implement Date,Management Stat Text,Auth No,Permitted Aums,Suspended Aums,Susp Use Temp
OR,LLORP06000,DESCHUTES RA,07558,BUCK HOLLOW,Y,,"1,028",,,CUSTODIAL CATEGORY,3605819,131,,
OR,LLORP06000,DESCHUTES RA,07559,POOLE,Y,,"1,358",,,MAINTAIN CATEGORY,3605812,180,,
OR,LLORP06000,DESCHUTES RA,07560,PRIDAY J,Y,,"1,120",,,CUSTODIAL CATEGORY,3605821,109,0,0
OR,LLORP06000,DESCHUTES RA,07561,PRIDAY BROTHERS,Y,,"2,616",,,CUSTODIAL CATEGORY,3605822,193,0,0
OR,LLORP06000,DESCHUTES RA,07562,OAK CANYON,Y,,"4,068",,,IMPROVE CATEGORY,3605802,324,0,0
OR,LLORP06000,DESCHUTES RA,07563,RANCH AND REC.,Y,,360,,,CUSTODIAL CATEGORY,3605854,36,,
OR,LLORP06000,DESCHUTES RA,07564,RECKMANN,Y,,"3,194",,,IMPROVE CATEGORY,3605824,107,0,0
OR,LLORP06000,DESCHUTES RA,07564,RECKMANN,Y,,"3,194",,,IMPROVE CATEGORY,3605877,57,0,0
OR,LLORP06000,DESCHUTES RA,07564,RECKMANN,Y,,"3,194",,,IMPROVE CATEGORY,3605878,34,0,0
OR,LLORP06000,DESCHUTES RA,07565,"RECKMANN, J.H.",Y,,560,,,CUSTODIAL CATEGORY,3605825,53,,
OR,LLORP06000,DESCHUTES RA,07566,RICHARDSON,Y,,40,,,CUSTODIAL CATEGORY,3605826,10,,
OR,LLORP06000,DESCHUTES RA,07567,WAGENBLAST,Y,,80,,,CUSTODIAL CATEGORY,3605860,10,,
OR,LLORP06000,DESCHUTES RA,07568,"SHARP, A.J.",Y,,"2,576",,,IMPROVE CATEGORY,,,,
OR,LLORP06000,DESCHUTES RA,07569,P. SHARP,Y,,480,,,CUSTODIAL CATEGORY,3605829,42,0,0
OR,LLORP06000,DESCHUTES RA,07570,JOHNSON,Y,,120,,,CUSTODIAL CATEGORY,3605804,15,,
OR,LLORP06000,DESCHUTES RA,07571,E.V. SMITH,Y,,170,,,CUSTODIAL CATEGORY,,,,
OR,LLORP06000,DESCHUTES RA,07572,"SMITH, W.C.",Y,,41,,,CUSTODIAL CATEGORY,,,,
OR,LLORP06000,DESCHUTES RA,07573,"WOODSIDE, VAN",Y,,80,,,CUSTODIAL CATEGORY,3605834,8,,
OR,LLORP06000,DESCHUTES RA,07574,BULL CANYON RANCH,Y,,"2,633",,,MAINTAIN CATEGORY,3605810,265,0,
OR,LLORP06000,DESCHUTES RA,07575,J STEARNS,Y,,519,,,MAINTAIN CATEGORY,,,,
OR,LLORP06000,DESCHUTES RA,07576,URBACH,Y,,65,,,CUSTODIAL CATEGORY,,,,
OR,LLORP06000,DESCHUTES RA,07577,TWO SPRINGS,Y,,162,,,MAINTAIN CATEGORY,3605846,27,0,0
OR,LLORP06000,DESCHUTES RA,07579,WEBB W L,Y,,"2,978",,,MAINTAIN CATEGORY,3605861,242,0,0
OR,LLORP06000,DESCHUTES RA,07580,VIBBERT,Y,,162,,,CUSTODIAL CATEGORY,3605806,10,,
OR,LLORP06000,DESCHUTES RA,07582,WILLIAMS,Y,,89,,,CUSTODIAL CATEGORY,3605841,7,,
OR,LLORP06000,DESCHUTES RA,07583,CRITERION,Y,,"12,450",,,MAINTAIN CATEGORY,3602550,"1,000",0,0
OR,LLORP06000,DESCHUTES RA,07584,"WOODSIDE, H.",Y,,105,,,CUSTODIAL CATEGORY,3605843,11,,
OR,LLORP06000,DESCHUTES RA,07585,WOODSIDE L,Y,,300,,,CUSTODIAL CATEGORY,,,,
OR,LLORP06000,DESCHUTES RA,07586,YAGER,Y,,374,,,MAINTAIN CATEGORY,3605845,33,,
OR,LLORP06000,DESCHUTES RA,07587,TROUT CREEK,Y,,160,,,CUSTODIAL CATEGORY,3605872,8,0,
OR,LLORP06000,DESCHUTES RA,07588,ASHLEY,Y,,314,,,CUSTODIAL CATEGORY,,,,
OR,LLORP06000,DESCHUTES RA,07589,SHANIKO,Y,,440,,,CUSTODIAL CATEGORY,,,,
OR,LLORP06000,DESCHUTES RA,07590,MILLER,Y,,40,,,CUSTODIAL CATEGORY,3605820,8,,
OR,LLORP06000,DESCHUTES RA,07591,TENMILE CREEK,Y,,"1,820",,,CUSTODIAL CATEGORY,,,,
OR,LLORP06000,DESCHUTES RA,07592,WHITE RIVER,Y,,439,,,MAINTAIN CATEGORY,3602220,32,0,0
OR,LLORP06000,DESCHUTES RA,07592,WHITE RIVER,Y,,439,,,MAINTAIN CATEGORY,3605807,32,0,0
OR,LLORP06000,DESCHUTES RA,07593,IRIBARREN,Y,,609,,,CUSTODIAL CATEGORY,3605791,18,0,0
OR,LLORP06000,DESCHUTES RA,07594,LE BEAU,Y,,23,,,CUSTODIAL CATEGORY,,,,
OR,LLORP06000,DESCHUTES RA,07595,FINLEY,Y,,785,,,MAINTAIN CATEGORY,3605758,72,,
OR,LLORP06000,DESCHUTES RA,07597,LONG PRAIRIE,Y,,690,,,MAINTAIN CATEGORY,3605760,241,0,0
OR,LLORP06000,DESCHUTES RA,07600,BULLY POINT,Y,,770,,,MAINTAIN CATEGORY,3605785,61,0,0
OR,LLORP06000,DESCHUTES RA,07601,DEE HILL,Y,,80,,,CUSTODIAL CATEGORY,3605871,9,0,
OR,LLORP06000,DESCHUTES RA,07602,QUAALE,Y,,68,AMP IMPLEMENTED,06/06/1986,IMPROVE CATEGORY,,,,
OR,LLORP06000,DESCHUTES RA,15003,BROADDUS & CARDER,Y,,15,,,CUSTODIAL CATEGORY,,,,
OR,LLORP06000,DESCHUTES RA,15080,MASTON,Y,,"3,382",,,MAINTAIN CATEGORY,3605539,200,106,0
OR,LLORP06000,DESCHUTES RA,15133,LONG HOLLOW,Y,,200,,,CUSTODIAL CATEGORY,3605528,17,0,
OR,LLORP06000,DESCHUTES RA,15138,PLATEAU,Y,,"5,358",AMP IMPLEMENTED,01/01/1969,IMPROVE CATEGORY,3605570,252,0,
OR,LLORP06000,DESCHUTES RA,15210,HORSE RIDGE,Y,,"22,152",,,IMPROVE CATEGORY,3605546,"1,624",0,
OR,LLORP06000,DESCHUTES RA,15228,DUNHAM SOUTH,Y,,"1,300",,,CUSTODIAL CATEGORY,3605602,163,38,
OR,LLORP06000,DESCHUTES RA,15233,SCOTT,Y,,"10,017",,,IMPROVE CATEGORY,3605531,536,545,0
OR,LLORP06000,DESCHUTES RA,15234,HAUGHTON,Y,,"51,374",AMP IMPLEMENTED,04/22/1993,IMPROVE CATEGORY,3605541,"5,361",0,0
OR,LLORP06000,DESCHUTES RA,15235,MOFFITT,Y,,"30,506",AMP IMPLEMENTED,04/01/1955,IMPROVE CATEGORY,3605545,"2,300",0,
OR,LLORP06000,DESCHUTES RA,15238,ZX,Y,,"76,498",AMP IMPLEMENTED,03/01/1984,IMPROVE CATEGORY,3602417,"7,100",0,
OR,LLORP06000,DESCHUTES RA,17574,KELLEMS,Y,,625,,,MAINTAIN CATEGORY,,,,
OR,LLORP06000,DESCHUTES RA,25206,ARNOLD CANAL,Y,,"2,791",,,CUSTODIAL CATEGORY,,,,
OR,LLORR00000,ROSEBURG DO,03104,WHISTLERS BEND,Y,,12,,,IMPROVE CATEGORY,,,,
OR,LLORR00000,ROSEBURG DO,03105,NORTH PASTURE,Y,,1,,,CUSTODIAL CATEGORY,,,,
OR,LLORR00000,ROSEBURG DO,03106,RICE CREEK,Y,,,,,CUSTODIAL CATEGORY,,,,
OR,LLORR00000,ROSEBURG DO,03206,MCGEE CREEK,Y,,"2,389",,,IMPROVE CATEGORY,,,,
OR,LLORR00000,ROSEBURG DO,03208,BASIN CREEK,Y,,4,,,CUSTODIAL CATEGORY,,,,
OR,LLORR00000,ROSEBURG DO,03210,KELLOGG,Y,,4,,,CUSTODIAL CATEGORY,,,,
OR,LLORR00000,ROSEBURG DO,03214,YELLOW CREEK,Y,,"3,431",,,IMPROVE CATEGORY,,,,
OR,LLORR00000,ROSEBURG DO,03216,GREEN PASTURE,Y,,"2,862",,,IMPROVE CATEGORY,,,,
OR,LLORR00000,ROSEBURG DO,03303,ROBERTS CREEK SOUTH,Y,,92,,,IMPROVE CATEGORY,,,,
OR,LLORR00000,ROSEBURG DO,03304,LANGELL RIDGE,Y,,320,,,IMPROVE CATEGORY,,,,
OR,LLORR00000,ROSEBURG DO,03307,LOOKINGLASS,Y,,139,,,IMPROVE CATEGORY,,,,
OR,LLORR00000,ROSEBURG DO,03309,BOOMER HILL,Y,,200,,,MAINTAIN CATEGORY,,,,
OR,LLORR00000,ROSEBURG DO,03314,MC NAB CREEK,Y,,450,,,IMPROVE CATEGORY,,,,
OR,LLORR00000,ROSEBURG DO,03401,MORGAN,Y,,"1,120",,,IMPROVE CATEGORY,,,,
OR,LLORR00000,ROSEBURG DO,03402,SADDLE PASTURE,Y,,,,,CUSTODIAL CATEGORY,,,,
OR,LLORR00000,ROSEBURG DO,03405,SOUTH UMPQUA,Y,,90,,,IMPROVE CATEGORY,,,,
OR,LLORR00000,ROSEBURG DO,03413,RICHARDSON CREEK,Y,,40,,,IMPROVE CATEGORY,,,,
OR,LLORR00000,ROSEBURG DO,03415,BELL MOUNTAIN,Y,,,,,CUSTODIAL CATEGORY,,,,
OR,LLORR00000,ROSEBURG DO,03416,GAZLEY,Y,,120,,,IMPROVE CATEGORY,,,,
OR,LLORR00000,ROSEBURG DO,03417,SCHOOL HOLLOW,Y,,600,,,MAINTAIN CATEGORY,,,,
OR,LLORR00000,ROSEBURG DO,07105,BULLOCK ROAD,Y,,5,,,MAINTAIN CATEGORY,,,,
OR,LLORV04000,MALHEUR RA,00108,GOLDEN EAGLE MINE,Y,,400,,,CUSTODIAL CATEGORY,3603023,46,,
OR,LLORV04000,MALHEUR RA,00109,BRIDGE CREEK WEST,Y,,40,,,CUSTODIAL CATEGORY,3601811,4,0,0
OR,LLORV04000,MALHEUR RA,00110,RESERVOIR BUTTE,Y,,"1,000",,,CUSTODIAL CATEGORY,3601951,61,121,
OR,LLORV04000,MALHEUR RA,00111,LYMAN CREEK,Y,,80,,,CUSTODIAL CATEGORY,3603149,7,0,0
OR,LLORV04000,MALHEUR RA,00112,IRONSIDE MOUNTAIN WEST,Y,,864,AMP IMPLEMENTED,03/10/2008,CUSTODIAL CATEGORY,3601553,124,0,0
OR,LLORV04000,MALHEUR RA,00113,BOSTON HORSE CAMP,Y,,764,,,CUSTODIAL CATEGORY,3600254,83,162,
OR,LLORV04000,MALHEUR RA,00114,IRONSIDE MOUNTAIN EAST,Y,,"2,110",,,CUSTODIAL CATEGORY,3600260,140,0,
OR,LLORV04000,MALHEUR RA,00115,COW VALLEY,Y,,594,,,CUSTODIAL CATEGORY,3603026,43,37,
OR,LLORV04000,MALHEUR RA,00116,EAST MOORES HOLLOW,Y,,872,,,CUSTODIAL CATEGORY,3603027,54,56,
OR,LLORV04000,MALHEUR RA,00119,LOST VALLEY,Y,,800,,,CUSTODIAL CATEGORY,3600266,58,152,
OR,LLORV04000,MALHEUR RA,00120,BOSWELL SPRING,Y,,"1,502",,,CUSTODIAL CATEGORY,3601994,30,90,
OR,LLORV04000,MALHEUR RA,00121,MIDDLE WILLOW CREEK,Y,,480,,,CUSTODIAL CATEGORY,3603031,45,,
OR,LLORV04000,MALHEUR RA,00122,SHEEP CORRAL CREEK,Y,,"1,751",,,CUSTODIAL CATEGORY,3602596,337,,
OR,LLORV04000,MALHEUR RA,00123,WICKIUP GULCH,Y,,"1,905",,,CUSTODIAL CATEGORY,3603032,118,22,
OR,LLORV04000,MALHEUR RA,00124,BRIDGE GULCH,Y,,"2,730",,,CUSTODIAL CATEGORY,3603032,146,274,
OR,LLORV04000,MALHEUR RA,00124,BRIDGE GULCH,Y,,"2,730",,,CUSTODIAL CATEGORY,3603033,23,45,
OR,LLORV04000,MALHEUR RA,00125,PHIPPS CREEK WEST,Y,,"1,674",AMP IMPLEMENTED,03/01/1982,MAINTAIN CATEGORY,3603072,155,0,
OR,LLORV04000,MALHEUR RA,00127,THORN FLAT,Y,,"3,220",AMP IMPLEMENTED,03/01/1982,MAINTAIN CATEGORY,3603035,987,0,
OR,LLORV04000,MALHEUR RA,00128,CHALK BUTTE,Y,,775,,,CUSTODIAL CATEGORY,3603003,65,,
OR,LLORV04000,MALHEUR RA,00129,DRY GULCH,Y,,863,,,CUSTODIAL CATEGORY,3603036,62,78,
OR,LLORV04000,MALHEUR RA,00130,MALHEUR CITY,Y,,"1,250",AMP IMPLEMENTED,03/01/1982,MAINTAIN CATEGORY,3601951,289,39,
OR,LLORV04000,MALHEUR RA,00131,BALDY MOUNTAIN,Y,,"3,075",AMP IMPLEMENTED,03/01/1982,MAINTAIN CATEGORY,3601951,520,,
OR,LLORV04000,MALHEUR RA,00132,BULLY CREEK,Y,,"5,051",AMP IMPLEMENTED,03/01/1982,MAINTAIN CATEGORY,3603117,980,,
OR,LLORV04000,MALHEUR RA,00133,KIVETT,Y,,240,,,CUSTODIAL CATEGORY,3603038,26,20,
OR,LLORV04000,MALHEUR RA,00134,JUNIPER MOUNTAIN,Y,,874,,,CUSTODIAL CATEGORY,3603039,126,,
OR,LLORV04000,MALHEUR RA,00135,DRY CREEK INDIVIDUAL,Y,,"2,110",,,CUSTODIAL CATEGORY,3603040,99,181,
OR,LLORV04000,MALHEUR RA,00136,KING FIELD INDIVIDUAL,Y,,870,,,CUSTODIAL CATEGORY,3603040,61,55,
OR,LLORV04000,MALHEUR RA,00137,PHIPPS CREEK (EAST),Y,,580,,,CUSTODIAL CATEGORY,3600252,35,49,
OR,LLORV04000,MALHEUR RA,00138,BOULDER CREEK,Y,,358,,,CUSTODIAL CATEGORY,3601951,31,53,
OR,LLORV04000,MALHEUR RA,00139,PHIPPS CREEK NORTH,Y,,"3,786",AMP IMPLEMENTED,03/01/1982,MAINTAIN CATEGORY,3603042,734,50,0
OR,LLORV04000,MALHEUR RA,00143,ALDER CREEK,Y,,"1,294",AMP IMPLEMENTED,03/01/1982,CUSTODIAL CATEGORY,3601595,198,,
OR,LLORV04000,MALHEUR RA,00144,COW CREEK,Y,,"1,299",,,CUSTODIAL CATEGORY,3603149,112,218,
OR,LLORV04000,MALHEUR RA,00145,BRIDGE CREEK EAST,Y,,900,,,CUSTODIAL CATEGORY,3603046,78,87,
OR,LLORV04000,MALHEUR RA,00148,BROGAN CANYON,Y,,"2,004",AMP IMPLEMENTED,03/01/1982,IMPROVE CATEGORY,3603048,360,,
OR,LLORV04000,MALHEUR RA,00149,WHEEL GULCH,Y,,817,,,CUSTODIAL CATEGORY,3603050,50,32,
OR,LLORV04000,MALHEUR RA,00150,BUTTERFIELD SPRINGS,Y,,628,,,CUSTODIAL CATEGORY,3600249,10,0,
OR,LLORV04000,MALHEUR RA,00150,BUTTERFIELD SPRINGS,Y,,628,,,CUSTODIAL CATEGORY,3601882,29,35,29
OR,LLORV04000,MALHEUR RA,00151,CANYON CREEK,Y,,480,,,CUSTODIAL CATEGORY,3603051,35,25,
OR,LLORV04000,MALHEUR RA,00152,CANAL,Y,,272,,,CUSTODIAL CATEGORY,3602483,16,41,
OR,LLORV04000,MALHEUR RA,00153,SOUTH WILLOW CREEK,Y,,"1,401",,,CUSTODIAL CATEGORY,3603153,85,,
OR,LLORV04000,MALHEUR RA,00158,GLENVILLE TOWNSITE,Y,,400,,,CUSTODIAL CATEGORY,,,,
OR,LLORV04000,MALHEUR RA,00161,AGENCY MOUNTAIN,Y,,"4,172",AMP IMPLEMENTED,03/10/2008,MAINTAIN CATEGORY,3601553,20,0,0
OR,LLORV04000,MALHEUR RA,00161,AGENCY MOUNTAIN,Y,,"4,172",AMP IMPLEMENTED,03/10/2008,MAINTAIN CATEGORY,3603119,"1,380",0,0
OR,LLORV04000,MALHEUR RA,00162,CALF CREEK,Y,,"19,084",,,MAINTAIN CATEGORY,3601804,"1,793",0,0
OR,LLORV04000,MALHEUR RA,00162,CALF CREEK,Y,,"19,084",,,MAINTAIN CATEGORY,3603154,579,0,0
OR,LLORV04000,MALHEUR RA,00224,LOCKHART MOUNTAIN,Y,,"1,600",,,CUSTODIAL CATEGORY,3603128,214,0,0
OR,LLORV04000,MALHEUR RA,00225,CHUKAR PARK,Y,,540,AMP IMPLEMENTED,09/19/2007,CUSTODIAL CATEGORY,3601832,35,46,0
OR,LLORV04000,MALHEUR RA,00226,COTTONWOOD CREEK,Y,,"2,132",,,CUSTODIAL CATEGORY,3603130,68,124,
OR,LLORV04000,MALHEUR RA,00227,WESTFALL,Y,,800,AMP IMPLEMENTED,03/01/1982,MAINTAIN CATEGORY,3603116,327,0,
OR,LLORV04000,MALHEUR RA,00228,SCRATCH POST BUTTE,Y,,920,,,CUSTODIAL CATEGORY,3603149,132,0,0
OR,LLORV04000,MALHEUR RA,00229,ROAD GULCH,Y,,"1,310",AMP IMPLEMENTED,04/01/1984,CUSTODIAL CATEGORY,3603075,12,,
OR,LLORV04000,MALHEUR RA,00230,WEST OREGON CANAL,Y,,640,AMP WRITTEN,02/02/1989,CUSTODIAL CATEGORY,3603314,46,,
OR,LLORV04000,MALHEUR RA,00233,SQUAW BUTTE,Y,,320,,,CUSTODIAL CATEGORY,3603038,35,32,
OR,LLORV04000,MALHEUR RA,00244,POST CREEK,Y,,"1,140",,,CUSTODIAL CATEGORY,3603149,98,220,
OR,LLORV04000,MALHEUR RA,00301,HARPER,Y,,"55,637",,,IMPROVE CATEGORY,3603123,545,61,
OR,LLORV04000,MALHEUR RA,00301,HARPER,Y,,"55,637",,,IMPROVE CATEGORY,3603147,10,,
OR,LLORV04000,MALHEUR RA,00301,HARPER,Y,,"55,637",,,IMPROVE CATEGORY,3603150,651,74,0
OR,LLORV04000,MALHEUR RA,00301,HARPER,Y,,"55,637",,,IMPROVE CATEGORY,3603211,"3,345",372,
OR,LLORV04000,MALHEUR RA,00301,HARPER,Y,,"55,637",,,IMPROVE CATEGORY,3603219,806,90,
OR,LLORV04000,MALHEUR RA,00303,TURNBULL,Y,,"81,440",AMP IMPLEMENTED,04/01/1984,MAINTAIN CATEGORY,3603144,"3,911",0,
OR,LLORV04000,MALHEUR RA,00303,TURNBULL,Y,,"81,440",AMP IMPLEMENTED,04/01/1984,MAINTAIN CATEGORY,3603145,"2,943",,
OR,LLORV04000,MALHEUR RA,00304,BLACK BUTTE,Y,,"47,399",AMP IMPLEMENTED,04/01/1984,IMPROVE CATEGORY,3602152,"1,446",0,0
OR,LLORV04000,MALHEUR RA,00304,BLACK BUTTE,Y,,"47,399",AMP IMPLEMENTED,04/01/1984,IMPROVE CATEGORY,3603151,"4,334",0,0
OR,LLORV04000,MALHEUR RA,00305,BRIDGE CREEK,Y,,"13,008",AMP IMPLEMENTED,01/01/1974,MAINTAIN CATEGORY,3603201,"1,178",0,
OR,LLORV04000,MALHEUR RA,00306,JONESBORO,Y,,"19,871",AMP IMPLEMENTED,04/01/1984,IMPROVE CATEGORY,3603075,"2,661",,
OR,LLORV04000,MALHEUR RA,00307,BONEY BASIN,Y,,"17,322",AMP IMPLEMENTED,04/01/1984,MAINTAIN CATEGORY,3603151,"2,662",0,0
OR,LLORV04000,MALHEUR RA,00308,BUTTE,Y,,"28,371",AMP IMPLEMENTED,04/01/1984,IMPROVE CATEGORY,3603059,"1,740",0,
OR,LLORV04000,MALHEUR RA,00308,BUTTE,Y,,"28,371",AMP IMPLEMENTED,04/01/1984,IMPROVE CATEGORY,3603123,316,0,
OR,LLORV04000,MALHEUR RA,00309,SOUTH STAR MOUNTAIN,Y,,"50,197",AMP IMPLEMENTED,04/01/1984,IMPROVE CATEGORY,3601542,"2,930",,
OR,LLORV04000,MALHEUR RA,00309,SOUTH STAR MOUNTAIN,Y,,"50,197",AMP IMPLEMENTED,04/01/1984,IMPROVE CATEGORY,3603151,"2,464",,
OR,LLORV04000,MALHEUR RA,00310,NORTH STAR MOUNTAIN,Y,,"59,658",AMP IMPLEMENTED,04/01/1984,MAINTAIN CATEGORY,3603151,"5,073",,
OR,LLORV04000,MALHEUR RA,00310,NORTH STAR MOUNTAIN,Y,,"59,658",AMP IMPLEMENTED,04/01/1984,MAINTAIN CATEGORY,3603201,"1,905",0,0
OR,LLORV04000,MALHEUR RA,00310,NORTH STAR MOUNTAIN,Y,,"59,658",AMP IMPLEMENTED,04/01/1984,MAINTAIN CATEGORY,3603203,"2,052",,
OR,LLORV04000,MALHEUR RA,00402,NORTH HARPER,Y,,"29,206",AMP IMPLEMENTED,03/01/1982,IMPROVE CATEGORY,3602489,"1,099",0,0
OR,LLORV04000,MALHEUR RA,00402,NORTH HARPER,Y,,"29,206",AMP IMPLEMENTED,03/01/1982,IMPROVE CATEGORY,3602505,276,0,0
OR,LLORV04000,MALHEUR RA,00402,NORTH HARPER,Y,,"29,206",AMP IMPLEMENTED,03/01/1982,IMPROVE CATEGORY,3603056,13,,
OR,LLORV04000,MALHEUR RA,00402,NORTH HARPER,Y,,"29,206",AMP IMPLEMENTED,03/01/1982,IMPROVE CATEGORY,3603123,400,0,
OR,LLORV04000,MALHEUR RA,00402,NORTH HARPER,Y,,"29,206",AMP IMPLEMENTED,03/01/1982,IMPROVE CATEGORY,3603152,"1,321",0,0
OR,LLORV04000,MALHEUR RA,00402,NORTH HARPER,Y,,"29,206",AMP IMPLEMENTED,03/01/1982,IMPROVE CATEGORY,3603308,698,0,0
OR,LLORV04000,MALHEUR RA,00402,NORTH HARPER,Y,,"29,206",AMP IMPLEMENTED,03/01/1982,IMPROVE CATEGORY,3603318,219,0,
OR,LLORV04000,MALHEUR RA,00402,NORTH HARPER,Y,,"29,206",AMP IMPLEMENTED,03/01/1982,IMPROVE CATEGORY,3603330,96,0,
OR,LLORV04000,MALHEUR RA,00405,WALLROCK,Y,,"100,167",AMP IMPLEMENTED,04/01/1984,MAINTAIN CATEGORY,3603028,"6,656",0,
OR,LLORV04000,MALHEUR RA,00413,VALE BUTTE SOUTH,Y,,500,,,IMPROVE CATEGORY,3603331,36,36,
OR,LLORV04000,MALHEUR RA,00513,GORDON GULCH,Y,,"1,700",AMP IMPLEMENTED,03/01/1999,IMPROVE CATEGORY,3600248,161,119,
OR,LLORV04000,MALHEUR RA,10106,JAMIESON,Y,,80,,,CUSTODIAL CATEGORY,3603021,5,19,
OR,LLORV04000,MALHEUR RA,10107,GROVE ROAD,Y,,360,,,CUSTODIAL CATEGORY,3601885,22,42,0
OR,LLORV04000,MALHEUR RA,10117,BECKER CREEK,Y,,"1,272",,,CUSTODIAL CATEGORY,3602467,92,475,
OR,LLORV04000,MALHEUR RA,10140,COTTONWOOD CREEK,Y,,701,AMP IMPLEMENTED,04/02/1986,IMPROVE CATEGORY,3603017,38,49,
OR,LLORV04000,MALHEUR RA,10141,FERRIERS GULCH,Y,,320,,,CUSTODIAL CATEGORY,3603043,28,26,
OR,LLORV04000,MALHEUR RA,10142,IRONSIDE SCHOOL,Y,,40,,,CUSTODIAL CATEGORY,3602373,4,,
OR,LLORV04000,MALHEUR RA,10147,QUARRY,Y,,,,,CUSTODIAL CATEGORY,,,,
OR,LLORV04000,MALHEUR RA,10201,ALLOTMENT 2,Y,,"48,569",AMP IMPLEMENTED,03/01/1982,IMPROVE CATEGORY,3601971,330,0,0
OR,LLORV04000,MALHEUR RA,10201,ALLOTMENT 2,Y,,"48,569",AMP IMPLEMENTED,03/01/1982,IMPROVE CATEGORY,3602168,"4,221",819,0
OR,LLORV04000,MALHEUR RA,10201,ALLOTMENT 2,Y,,"48,569",AMP IMPLEMENTED,03/01/1982,IMPROVE CATEGORY,3603117,"2,724",496,
OR,LLORV04000,MALHEUR RA,10201,ALLOTMENT 2,Y,,"48,569",AMP IMPLEMENTED,03/01/1982,IMPROVE CATEGORY,3603314,205,5,
OR,LLORV04000,MALHEUR RA,10202,ALLOTMENT 3,Y,,"77,400",AMP IMPLEMENTED,03/01/1982,IMPROVE CATEGORY,3601971,"9,180",935,0
OR,LLORV04000,MALHEUR RA,10202,ALLOTMENT 3,Y,,"77,400",AMP IMPLEMENTED,03/01/1982,IMPROVE CATEGORY,3602168,"1,212",0,0
OR,LLORV04000,MALHEUR RA,10202,ALLOTMENT 3,Y,,"77,400",AMP IMPLEMENTED,03/01/1982,IMPROVE CATEGORY,3602363,700,0,0
OR,LLORV04000,MALHEUR RA,10202,ALLOTMENT 3,Y,,"77,400",AMP IMPLEMENTED,03/01/1982,IMPROVE CATEGORY,3603125,"1,905",0,0
OR,LLORV04000,MALHEUR RA,10202,ALLOTMENT 3,Y,,"77,400",AMP IMPLEMENTED,03/01/1982,IMPROVE CATEGORY,3603132,483,0,0
OR,LLORV04000,MALHEUR RA,10203,ALLOTMENT 4,Y,,"58,369",AMP IMPLEMENTED,03/01/1982,MAINTAIN CATEGORY,3601814,322,0,0
OR,LLORV04000,MALHEUR RA,10203,ALLOTMENT 4,Y,,"58,369",AMP IMPLEMENTED,03/01/1982,MAINTAIN CATEGORY,3602198,420,0,
OR,LLORV04000,MALHEUR RA,10203,ALLOTMENT 4,Y,,"58,369",AMP IMPLEMENTED,03/01/1982,MAINTAIN CATEGORY,3603120,"1,015",0,
OR,LLORV04000,MALHEUR RA,10203,ALLOTMENT 4,Y,,"58,369",AMP IMPLEMENTED,03/01/1982,MAINTAIN CATEGORY,3603124,"2,779",0,
OR,LLORV04000,MALHEUR RA,10203,ALLOTMENT 4,Y,,"58,369",AMP IMPLEMENTED,03/01/1982,MAINTAIN CATEGORY,3603136,826,0,0
OR,LLORV04000,MALHEUR RA,10203,ALLOTMENT 4,Y,,"58,369",AMP IMPLEMENTED,03/01/1982,MAINTAIN CATEGORY,3603140,140,,
OR,LLORV04000,MALHEUR RA,10204,ALLOTMENT 6,Y,,"7,192",AMP IMPLEMENTED,03/01/1991,IMPROVE CATEGORY,3603151,"1,201",339,0
OR,LLORV04000,MALHEUR RA,10205,RAIL CANYON,Y,,"77,400",AMP IMPLEMENTED,01/01/1981,IMPROVE CATEGORY,3602375,"3,023",,
OR,LLORV04000,MALHEUR RA,10206,DEARMOND-MURPHY,Y,,"35,347",AMP IMPLEMENTED,03/10/2008,MAINTAIN CATEGORY,3603102,"6,503",0,0
OR,LLORV04000,MALHEUR RA,10208,RING BUTTE,Y,,440,,,CUSTODIAL CATEGORY,3601811,32,73,0
OR,LLORV04000,MALHEUR RA,10209,OREGON CANAL,Y,,"1,280",,,CUSTODIAL CATEGORY,3602491,94,,
OR,LLORV04000,MALHEUR RA,10210,CLOVER CREEK INDIVIDUAL,Y,,"2,880",,,CUSTODIAL CATEGORY,3601425,248,205,
OR,LLORV04000,MALHEUR RA,10211,CASTLE ROCK,Y,,"26,495",AMP IMPLEMENTED,03/10/2008,IMPROVE CATEGORY,3601553,"4,816",0,0
OR,LLORV04000,MALHEUR RA,10212,BUTTE TREE,Y,,640,AMP IMPLEMENTED,03/10/2008,CUSTODIAL CATEGORY,3601553,69,54,0
OR,LLORV04000,MALHEUR RA,10213,WEST CLOVER CREEK,Y,,"2,720",,,CUSTODIAL CATEGORY,3601425,23,20,
OR,LLORV04000,MALHEUR RA,10213,WEST CLOVER CREEK,Y,,"2,720",,,CUSTODIAL CATEGORY,3602487,212,180,
OR,LLORV04000,MALHEUR RA,10214,RICHIE FLAT,Y,,"17,625",AMP IMPLEMENTED,03/01/1982,IMPROVE CATEGORY,3603116,"3,168",381,
OR,LLORV04000,MALHEUR RA,10215,BRIAN CREEK,Y,,"4,784",AMP IMPLEMENTED,03/01/1981,MAINTAIN CATEGORY,3602186,"1,092",0,0
