Adm State,Admin Office,Field Office,Allotment Number,Allotment Name,Available For Grazing,Grazing Decision,Public Acres,Amp Text,Amp Implement Date,Management Stat Text,Auth No,Permitted Aums,Suspended Aums,Susp Use Temp
ID,LLIDT02000,BURLEY FO,05058,NORTH EMERY CREEK,Y,,230,,,CUSTODIAL CATEGORY,1102418,41,31,
ID,LLIDT02000,BURLEY FO,05071,NORTH CRYSTAL,Y,,80,,,CUSTODIAL CATEGORY,1102324,23,23,
ID,LLIDT02000,BURLEY FO,05086,WEIGH STATION,Y,,"1,040",,,MAINTAIN CATEGORY,,,,
ID,LLIDT02000,BURLEY FO,05301,HIGHWAY COMMON,Y,,"22,656",,,MAINTAIN CATEGORY,1102031,742,0,0
ID,LLIDT02000,BURLEY FO,05301,HIGHWAY COMMON,Y,,"22,656",,,MAINTAIN CATEGORY,1102045,336,0,
ID,LLIDT02000,BURLEY FO,05301,HIGHWAY COMMON,Y,,"22,656",,,MAINTAIN CATEGORY,1102248,"1,977",0,0
ID,LLIDT02000,BURLEY FO,05301,HIGHWAY COMMON,Y,,"22,656",,,MAINTAIN CATEGORY,1102308,174,0,
ID,LLIDT02000,BURLEY FO,05301,HIGHWAY COMMON,Y,,"22,656",,,MAINTAIN CATEGORY,1102371,"1,165",,
ID,LLIDT02000,BURLEY FO,05301,HIGHWAY COMMON,Y,,"22,656",,,MAINTAIN CATEGORY,1102381,187,0,0
ID,LLIDT02000,BURLEY FO,05301,HIGHWAY COMMON,Y,,"22,656",,,MAINTAIN CATEGORY,1102524,"1,031",0,
ID,LLIDT02000,BURLEY FO,05303,WEST TOEVS,Y,,777,,,IMPROVE CATEGORY,1102317,163,,
ID,LLIDT02000,BURLEY FO,05304,EAST TOEVS,Y,,"1,074",,,IMPROVE CATEGORY,1102317,55,13,
ID,LLIDT02000,BURLEY FO,05305,KUNAU ALLOTMENT,Y,,"5,927",AMP IMPLEMENTED,12/01/1970,MAINTAIN CATEGORY,1102971,"2,300",0,
ID,LLIDT02000,BURLEY FO,05307,DALE PIERCE,Y,,"5,904",AMP IMPLEMENTED,03/01/2010,IMPROVE CATEGORY,,,,
ID,LLIDT02000,BURLEY FO,05308,RAFT RIVER,Y,,"5,683",,,IMPROVE CATEGORY,1102393,"1,113",,
ID,LLIDT02000,BURLEY FO,05309,YALE,Y,,"3,527",,,MAINTAIN CATEGORY,1102921,"1,298",0,
ID,LLIDT02000,BURLEY FO,05313,CHAPIN,Y,,"2,575",,,IMPROVE CATEGORY,1102524,92,,
ID,LLIDT02000,BURLEY FO,05313,CHAPIN,Y,,"2,575",,,IMPROVE CATEGORY,1104234,92,0,0
ID,LLIDT02000,BURLEY FO,05314,DAIRY SPRINGS,Y,,"8,998",,,IMPROVE CATEGORY,1103985,904,0,0
ID,LLIDT02000,BURLEY FO,05320,WARM CREEK,Y,,"24,039",,,IMPROVE CATEGORY,1100278,311,0,
ID,LLIDT02000,BURLEY FO,05320,WARM CREEK,Y,,"24,039",,,IMPROVE CATEGORY,1101571,249,0,0
ID,LLIDT02000,BURLEY FO,05320,WARM CREEK,Y,,"24,039",,,IMPROVE CATEGORY,1102024,102,0,0
ID,LLIDT02000,BURLEY FO,05320,WARM CREEK,Y,,"24,039",,,IMPROVE CATEGORY,1102031,94,0,
ID,LLIDT02000,BURLEY FO,05320,WARM CREEK,Y,,"24,039",,,IMPROVE CATEGORY,1102171,849,,
ID,LLIDT02000,BURLEY FO,05320,WARM CREEK,Y,,"24,039",,,IMPROVE CATEGORY,1102300,144,,
ID,LLIDT02000,BURLEY FO,05320,WARM CREEK,Y,,"24,039",,,IMPROVE CATEGORY,1102348,40,0,0
ID,LLIDT02000,BURLEY FO,05320,WARM CREEK,Y,,"24,039",,,IMPROVE CATEGORY,1102355,194,,
ID,LLIDT02000,BURLEY FO,05320,WARM CREEK,Y,,"24,039",,,IMPROVE CATEGORY,1102372,161,0,
ID,LLIDT02000,BURLEY FO,05320,WARM CREEK,Y,,"24,039",,,IMPROVE CATEGORY,1102373,136,0,0
ID,LLIDT02000,BURLEY FO,05320,WARM CREEK,Y,,"24,039",,,IMPROVE CATEGORY,1102381,754,0,
ID,LLIDT02000,BURLEY FO,05320,WARM CREEK,Y,,"24,039",,,IMPROVE CATEGORY,1102497,460,,
ID,LLIDT02000,BURLEY FO,05320,WARM CREEK,Y,,"24,039",,,IMPROVE CATEGORY,1104841,350,0,
ID,LLIDT02000,BURLEY FO,05321,ANTELOPE,Y,,"3,699",,,IMPROVE CATEGORY,1102171,362,0,
ID,LLIDT02000,BURLEY FO,05321,ANTELOPE,Y,,"3,699",,,IMPROVE CATEGORY,1102513,60,230,
ID,LLIDT02000,BURLEY FO,05322,SHIRLEY CREEK,Y,,680,,,MAINTAIN CATEGORY,1104841,38,0,
ID,LLIDT02000,BURLEY FO,05323,NORTH LAKE FORK,Y,,"1,233",,,MAINTAIN CATEGORY,1102171,68,,
ID,LLIDT02000,BURLEY FO,05323,NORTH LAKE FORK,Y,,"1,233",,,MAINTAIN CATEGORY,1102372,80,,
ID,LLIDT02000,BURLEY FO,05324,SOUTH LAKE FORK,Y,,"1,079",,,IMPROVE CATEGORY,1100278,70,0,
ID,LLIDT02000,BURLEY FO,05324,SOUTH LAKE FORK,Y,,"1,079",,,IMPROVE CATEGORY,1102355,78,,
ID,LLIDT02000,BURLEY FO,05324,SOUTH LAKE FORK,Y,,"1,079",,,IMPROVE CATEGORY,1102373,27,0,
